valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE BELO HORIZONTE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE PARAGUACU PAULI,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE N S PERPETUO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SAO SIMAO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE LAVRAS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE PINDAMONHANGABA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ARACATUBA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE MANOEL GONCALVES DE SOUSA MO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE GUAIRA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE BARRETOS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE MACEIO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE PITANGUEIRAS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LI,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE VALENCA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SAO SEBASTIAO D,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE IMACULADA CONCEICAO LTDA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA LUCIA S A,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISER DE MONTE APRAZIVEL,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,ASSOCIACAO HOSPITALAR SANTA CASA DE LINS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CU,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE SANTA CASA DE MISERICORDIA DE MARIN,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISER PONTAL,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA MISERICORDIA DE VOTUPORANGA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE NOSSA SRA DE FATI,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE DIVINO ESPIRITO SANTO S.A,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE OU,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,STA. CASA DE MISERICORDIA DE PASSOS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE SANTA CASA DE MISERICORDIA DE CAMBU,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE SANTA CASA DE MISERI,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE DO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAIDE E MATERNIDADE NOSSA SENHORA DE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE LONDRINA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE CARIDADE DE MACHAD,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE ANDRADINA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE DE MURIAE HOSPITAL SAO PAULO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE CATALAO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE OL,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE CARIDADE DE FORMIGA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE VALPARAISO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE NOSSA SENHORA APA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,HOSPITAL DA FUNDACAO CASA DE CARIDADE DE SAO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE SANTA MARTHA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE SANTA TEREZA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE SANTA RITA DO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ANAPOLIS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ARAGUARI,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE AREADO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DO HOSPITAL DA SANTA CASA DE POCOS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE BARBACENA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SABARA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ANDRADAS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA MISERICORDIA SANTA ROSA DE VITERBOVALIDADO MATERIAIS 14/09/2021 VERONICA M.,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA STA CASA DE MISER DE TAMBAU,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE DE OURO FINO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRM.DA SANTA CASA DE MISERIC.CAROLINA MALHEIR,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISER DO HOSP SAO FRANCISCO DE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE VITORIA DA CONQ,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA MONICA LTDA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MIS DE PEREIRA BARRETO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA E MAT SANTANA DE I,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ITAJUBA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE CRUZEIRO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,ASSOCIACAO DE CARIDADE SANTA CASA DE RIO GRAN,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE CLAUDIO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA MISERICORDIA DE CASA BRANCA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA SAO MIGUEL,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE GUARA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE PASSA TEMPO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE SANTA MARTHA S A,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE NOSSA SENHORA DO CARMO LTDA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA MARCELINA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA MARIA SA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA RITA DE CASSIA LTDA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA THEREZINHA LTDA.,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE IT,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE MA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE SAO JOSE DOS CAMPO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DA SANTA CASA DE VINHEDO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DE SANTA CASA DE MISERICORDIA DE VA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ASSIS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE COSMOPOLIS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE ITAPEVA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE PIEDADE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE SANTO AMARO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA SAO VICENTE DE PAU,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE PINHEIRO MACHADO LTDA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE SAO VICENTE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE ARCOS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SOC BENEF E HOSPITALAR SANTA CASA DE MIS DE S,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERNIDADE TEREZINHA DE JESU,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE NOSSA SENHORA APARECIDA DE PARA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,ASSOCIACAO HOSPITALAR CASA DE SAUDE DE SANTOS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE LEOPOLDINENSE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE STA CASA DE MIS DE PIRASSUNUNGA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E MATERN NOSSA SENHORA DO PERPE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE CABREUVA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA MARIA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE GUARAREMA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE SANTA RITA S A,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE E CLIN DE REPOUSO ULYSSES PERNANBUCANO (SOB ENCAMINHAMENTO),rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE GRAJAU LTDA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA DE VOTUPORANGA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE DO HOSPITAL SAO JOSE SANTA CASA DE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASAMATER - CASA DE SAUDE E MATERNIDADE TERESINA ***ATENDIMENTO SOB ENCAMINHAMENTO.,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE SABARA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE POCOS DE CALDAS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE ANAPOLIS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE VINHEDO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA SALTO DE PIRAPORA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE LIMEIRA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE STELLA MARIS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE ASSIS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE PORTO FELIZ,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE CRAVINHOS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE UNIAO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE LAVRAS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE PERPETUO SOCORRO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE SAUDE CAXIAS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE BARBACENA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,CASA DE CARIDADE SAO VICENTE,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,IRMANDADE SENHOR DOS PASSOS E SANTA CASA DE M,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE LINS,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE PIRASSUNUNGA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE OURO PRETO,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MAUA,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,SANTA CASA DE MISERICORDIA SP,rede credenciada,casa de,2
CASA DE EURIPEDES,rede propria,INSTITUTO DE MEDICINA DO COMPORTAMENTO EURIPEDES BARSANULFO,rede credenciada,de euripedes,2
YUSKA NASCIMENTO CASTELO BRANCO,rede credenciada,CLINICA CASTELO BRANCO,rede propria,castelo branco,2
HOSP PADRE CICERO,rede propria,HOSP PADRE ANCHIETA,rede credenciada,hosp padre,2
HAPC SAO GERARDO,rede propria,DAVITA SAO GERARDO,rede credenciada,sao gerardo,2
HAPC VASCO DA GAMA,rede propria,WANESSA LIANY DA GAMA BARROS,rede credenciada,da gama,2
HAPC VASCO DA GAMA,rede propria,HOSPITAL E MATERNIDADE DR CHRISTOVAO DA GAMA,rede credenciada,da gama,2
HAPC VASCO DA GAMA,rede propria,HOSP CHRISTOVAO DA GAMA,rede credenciada,da gama,2
HAPC FRANCISCO SA,rede propria,SAO FRANCISCO REDE DE SAUDE ASSIST SA,rede credenciada,francisco sa,2
HAPCLINICA SAO LUIS,rede propria,INST.RADIOL.SAO LUIS,rede credenciada,sao luis,2
HAPCLINICA SAO LUIS,rede propria,SAO LUIS GASTROCENTRO,rede credenciada,sao luis,2
HAPCLINICA SAO LUIS,rede propria,LABORATORIO CEDRO LTDA SAO LUIS,rede credenciada,sao luis,2
HAPCLINICA SAO LUIS,rede propria,NEFROCLINICAS SAO LUIS SERVICO DE NEFROLOGIA,rede credenciada,sao luis,2
HAPCLINICA SAO LUIS,rede propria,INSTITUTO DE MEDICINA DE SAO LUIS LTDA,rede credenciada,sao luis,2
HAPCLINICA SAO LUIS,rede propria,NEFROCLINICAS SAO LUIS,rede credenciada,sao luis,2
HAP MONTE CASTELO,rede propria,MONTE CASTELO SERVICOS DE RADIOLOGIA,rede credenciada,monte castelo,2
UNIDADE DA MULHER,rede propria,CLIN SAUDE DA MULHER,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,UNIDADE INTEGRADA DA SAUDE,rede credenciada,unidade da,2
UNIDADE DA MULHER,rede propria,CLIEM CLINICA ESPECIALIZADA DA MULHER,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,CENTRO DE DIAGNOSTICO DE SAUDE DA MULHER,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,INSTITUTO DE SAUDE DA MULHER,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,CENTRO DE DIAGNOSTICO DA MULHER LTDA,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,CEPEM CENTRO DE PESQUISA DA MULHER LTDA,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,ALMEIDA PRADO CENTRO MEDICO DA MULHER LTDA,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,FEMME - LABORATORIO DA MULHER,rede credenciada,da mulher,2
UNIDADE DA MULHER,rede propria,DIAGNOSTICO SAUDE DA MULHER,rede credenciada,da mulher,2
HAP FRANCISCO SA,rede propria,SAO FRANCISCO REDE DE SAUDE ASSIST SA,rede credenciada,francisco sa,2
HOSPITAL RIO MAR,rede propria,HOSPITAL EVANGELICO DE RIO VERDE,rede credenciada,hospital rio,2
HOSPITAL RIO MAR,rede propria,HOSPITAL EVANGELICO DE RIO VER,rede credenciada,hospital rio,2
HAPC ZONA SUL,rede propria,COLETA ZONA SUL SAO JOSE DOS CAMPOS,rede credenciada,zona sul,2
HAPCLINICA FEIRA DE SANTANA,rede propria,CLINICA MEDICA MARIA QUITERIA FEIRA SANTANA,rede credenciada,feira santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,ANA PAULA SILVA CONCEICAO DE SANTANA,rede credenciada,de santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,LABORATORIO DE ANALISES CLINICAS SANTANA,rede credenciada,de santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,UNIDADE OFTALMOLOGICA DE SANTANA,rede credenciada,de santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,SANTANA MOREIRA INSTITUTO DE PSICOLOGIA E ESP,rede credenciada,de santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,SANTA CASA DE MISERICORDIA E MAT SANTANA DE I,rede credenciada,de santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,DAVITA SERVICOS DE NEFROLOGIA SANTANA LTDA,rede credenciada,de santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,UNIDADE OFTALMOLOGICA DE SANTANA LTDA.,rede credenciada,de santana,2
HAPCLINICA FEIRA DE SANTANA,rede propria,B ACTIVE ALTO DE SANTANA,rede credenciada,de santana,2
NB ZONA LESTE,rede propria,COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,zona leste,2
NB ZONA LESTE,rede propria,TEA ZONA LESTE,rede credenciada,zona leste,2
HAP ZONA NORTE NATAL,rede propria,UNIDADE DE FISIOTERAPIA ZONA NORTE,rede credenciada,zona norte,2
HAPCLINICA ZONA LESTE,rede propria,COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,zona leste,2
HAPCLINICA ZONA LESTE,rede propria,TEA ZONA LESTE,rede credenciada,zona leste,2
VIDA IMAGEM PE VALDE,rede propria,VIDA & IMAGEM PINHEIRO,rede credenciada,vida imagem,2
VIDA IMAGEM PE VALDE,rede propria,VIDA E IMAGEM JOAO PESSOA,rede credenciada,vida imagem,2
VIDA IMAGEM PE VALDE,rede propria,VIDA IMAGEM AGAMENON MAGALHAES,rede credenciada,vida imagem,2
HAPC DUQUE DE CAXIAS,rede propria,CASA DE SAUDE E MATERNIDADE DE CAXIAS,rede credenciada,de caxias,2
HAPC DUQUE DE CAXIAS,rede propria,CAXIAS PRIME CENTRO DE TERAPIAS LTDA.,rede credenciada,de caxias,2
HAPC DUQUE DE CAXIAS,rede propria,FISIOMED DE CAXIAS SERVICOS DE FISIOTERAPIA E,rede credenciada,de caxias,2
HAPC DUQUE DE CAXIAS,rede propria,W S CLIN ODONTOL DE CAXIAS LTDA,rede credenciada,de caxias,2
HAPC DUQUE DE CAXIAS,rede propria,CASA DE SAUDE CAXIAS,rede credenciada,de caxias,2
HAPC ZONA LESTE,rede propria,COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,zona leste,2
HAPC ZONA LESTE,rede propria,TEA ZONA LESTE,rede credenciada,zona leste,2
VIVER BEM CONS AGUIAR,rede propria,CLINICA VIVER BEM,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,VIVER BEM CLIN MEDIC,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,CLINICA DE ESPECIALIDADES BEM VIVER LTDA,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,ESPACO BEM VIVER LTDA ME,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,CLINICA DE ESPECIALIDADES MEDICAS BEM VIVER L,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,BEM VIVER CLINICA DE CIRURGIA E ENDOSCOPIA EI,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,CLINICA ARTE DE VIVER BEM LTDA,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,CLINICA FISIOTERAPICA E ESTETICA BEM VIVER LT,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,CLINICA ARTE VIVER BEM,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,BEM VIVER CLINICA,rede credenciada,viver bem,2
VIVER BEM CONS AGUIAR,rede propria,ESPACO SAUDE BEM VIVER,rede credenciada,viver bem,2
NB ALTO RISCO BARAO DE STUDART,rede propria,CLINICA BARAO DE IPANEMA LTDA,rede credenciada,barao de,2
NB ALTO RISCO BARAO DE STUDART,rede propria,ODONTO BARAO HOME DE MELO LTDA,rede credenciada,barao de,2
PA ZONA NORTE,rede propria,UNIDADE DE FISIOTERAPIA ZONA NORTE,rede credenciada,zona norte,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS NACOES,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HCA - HOSPITAL DAS CLINICAS DE ALAGOINHAS,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS CLINICAS DE MINEIROS LTDA,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,CLIPSI - CLINICA PRONTO SOCORRO INFANTIL E HOSPITAL GERAL,rede credenciada,hospital clinica,2
HOSPITAL DAS CLINICA,rede propria,HCP HOSPITAL DAS CLINICAS DE PARAUAPEBAS,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL E CLINICA SAO ROQUE LTDA EPP,rede credenciada,hospital clinica,2
HOSPITAL DAS CLINICA,rede propria,IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DO,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS CLINICAS DA FMUSP,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS CLINICAS DA REGIAO DOS LAGOS S A,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS NACOES LTDA,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS CLINICAS DE JUSCELINO LTDA,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS CLINICAS DR NEVES,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL CLINICA GRAJAU,rede credenciada,hospital clinica,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS CLINICAS SP,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,HOSPITAL DAS CLINICAS FAEPA,rede credenciada,hospital das,2
HOSPITAL DAS CLINICA,rede propria,CLINICA CONCEICAO DAS ALAGOAS,rede credenciada,das clinica,2
HOSPITAL DAS CLINICA,rede propria,CLINICA DE RECUPERACAO EMOCIONAL DAS PALMEIRA,rede credenciada,das clinica,2
HOSPITAL DAS CLINICA,rede propria,CLINICA NOSSA SENHORA DAS GRACAS LTDA,rede credenciada,das clinica,2
HOSPITAL DAS CLINICA,rede propria,CLINICA MATER DEI DE RIO DAS OSTRAS LTDA,rede credenciada,das clinica,2
HOSPITAL DAS CLINICA,rede propria,CLINICA ODONTOLOGICA DAS ARTES,rede credenciada,das clinica,2
HAPCLINICA HCP PARAUAPEBAS,rede propria,HCP HOSPITAL DAS CLINICAS DE PARAUAPEBAS,rede credenciada,hcp parauapebas,2
HAPC HEMATO E ONCO,rede propria,HOBA - HEMATO ONCO DA BAHIA,rede credenciada,hemato onco,2
HAPC HEMATO E ONCO,rede propria,HEMOCLINICA CLIN DE HEMATO E HEMOTERAPIA LTDA,rede credenciada,hemato e,2
HAPC HEMATO E ONCO,rede propria,OHC - ONCO HEMATO CARE,rede credenciada,hemato onco,2
HAPC HEMATO E ONCO,rede propria,L-e-B SERVICOS EM ONCO,rede credenciada,e onco,2
HAPC HEMATO E ONCO,rede propria,IOG INSTITUTO DE ONCO E RADIO DE GUARULHOS LT,rede credenciada,e onco,2
NB DUQUE DE CAXIAS,rede propria,CASA DE SAUDE E MATERNIDADE DE CAXIAS,rede credenciada,de caxias,2
NB DUQUE DE CAXIAS,rede propria,CAXIAS PRIME CENTRO DE TERAPIAS LTDA.,rede credenciada,de caxias,2
NB DUQUE DE CAXIAS,rede propria,FISIOMED DE CAXIAS SERVICOS DE FISIOTERAPIA E,rede credenciada,de caxias,2
NB DUQUE DE CAXIAS,rede propria,W S CLIN ODONTOL DE CAXIAS LTDA,rede credenciada,de caxias,2
