valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
PREVENCAO LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
ARC LABORATORIO DE ANALISES CLINICAS E CITOLO,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
ICEM INSTITUTO DE CIRURGIA E ENDOSC. DO MARAN,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e do,4
ANALISE LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO FRUTAL DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
INTORCE - INSTITUTO DE ORTOPEDIA E TRAUMAT. E FISIOT. DO CEARA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e do,4
CASA DE SAUDE E MATERNIDADE SANTA MARTHA S A,rede credenciada,CASA SAUDE SANTA MARTHA,rede propria,casa saude santa martha,4
ANACLIN LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
ANALISIS LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
BIOLABOR LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CENTRO AVANCADO DE FISIOTERAPIA HIGIENOPOLIS,rede propria,CENTRO AVANCADO DE FISIOTERAPIA LTDA,rede credenciada,centro avancado de fisioterapia,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,GS CENTRO CLINICO E ODONTOLOGICO LTDA,rede credenciada,centro clinico e ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CNH CENTRO DE NEFROLOGIA E HIPERTENSAO LTDA.,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CIPRO CENTRO INTEG DE PREV E REABIL ORAL LTDA,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE REABILITACAO E FISIOTERAPIA LTDA,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE INTEGRACAO CORPO E MENTE LTDA,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE SAUDE CORPO E EQUILIBRIO LTDA.,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CYANO CENTRO INTEGR DE SAUDE E ODONTOL LTDA,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,WECARE CENTRO DE ASSIST E TERAP EM SAUDE LTDA,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE MICROCIRURGIA E DIAGNOSTICO LTDA,rede credenciada,centro e de ltda,4
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CISE CENTRO INTEGRADO DE SAUDE E EDUCACAO LTDA,rede credenciada,centro e de ltda,4
CENTRO CLINICO MOGI DAS CRUZES,rede propria,CENTRO ONCOLOGICO MOGI DAS CRUZES LTDA,rede credenciada,centro mogi das cruzes,4
DMS BURNIER LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
EXAME BRASIL LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL E MATERNIDADE SANTA JOANA S A,rede credenciada,HOSPITAL E MATERNIDADE SANTA M,rede propria,hospital e maternidade santa,4
IMEDE INSTITUTO DE MEDICINA ESPECIALIZADA E D,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e d,4
IPANEMA-SERV DE ASSIST MED CIRURGICA INFANTIL LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,de assist med ltda,4
ITULAB LABORATORIO DE ANALISES CLINICAS DE IT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABOCLIN LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS CELLULA MATE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS E ANATOMIA P,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS FOIZER LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS GONZAGA LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SANITAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO SABIN DE ANALISES CLINICAS EM CAM,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO SABIN DE ANALISES CLINICAS EM VIN,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO SABIN DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
MA. LABORATORIO DE ANALISES CLINICAS LTDA.,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
MEDICAL LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
QUAGLIA LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
SOUZA AREAS LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
VITAL LAB LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
ITAPEMA LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS CRUZEIRO LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS BIOTEST LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS CONFIANCE LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS OSWALDO CRUZ LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO BIOMEDICO DE ANALISES CLINICAS IB,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS LABCENTER LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
EXATA LABORATORIO DE ANALISES CLINICAS E SERV,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO ALPHA DE ANALISES CLINICAS LTDA.,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS ANCHIETA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SAMUEL PESSO,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CC IPSA (PRONTO ATENDIMENTO DE 7 AS 19),rede propria,CC IPSA (PRONTO ATEND 8 AS 18),rede credenciada,cc ipsa pronto as,4
LABACLEN LABORATORIO DE ANALISES CLINICAS E E,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABCLINICAS LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS BRAGANCA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABCLINICAS LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS DOURADO LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
INSTITUTO DE DIABETES E ENDOCRINOLOGIA DO PAR,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e do,4
LABEL LABORATORIO DE ANALISES CLINICAS BETANI,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
BIOLAB LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SAO LUCAS DE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SABIN LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
KS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CASA DE SAUDE E MATERN NOSSA SENHORA DO PERPE,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,casa de saude e,4
LABORI LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABCHECAP LABORATORIOS DE ANALISES CLINICAS L,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas l,4
CASA DE SAUDE E MATERNIDADE,rede propria,CASA DE SAUDE E CLIN DE REPOUSO ULYSSES PERNANBUCANO (SOB ENCAMINHAMENTO),rede credenciada,casa de saude e,4
LABORATORIO DE ANALISES CLINICAS PAULISTA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS JAIME FELIX,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO SABIN DE ANALISES CLINICAS EM RIB,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS FERNANDES E,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
DIAGNOSTICO LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
VALDOS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS ALVES & CIA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO LAWALL DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
IMUNOLAC LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
VITALABOR LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SPALAZA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS DRA. EDNA JA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,LD LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,laboratorio de analises clinicas,4
CLINICA E DIAG HENRIQUE MAZZEI,rede propria,CLINICA E DIAGNOSTICO HENRIQUE MAZZEI,rede credenciada,clinica e henrique mazzei,4
