valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO ODONTOLOGICO E ESTETICO FIAIS LTDA,rede credenciada,centro e ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE DOENCAS OCULARES DE JUNDIAI LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO ESPECIALIZADO DE FISIOTERAPIA E REABIL,rede credenciada,centro e de,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CERE CENTRO DE FISIOTERAPIA LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,KF CENTRO DE SAUDE LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CIMED CENTRO INTEGRADO DE MEDICINA E DIAGNOST,rede credenciada,centro e de,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE FISIOTERAPIA GENTIL LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO ESPECIALIZADO DE TERAPIA OCUPACIONAL E,rede credenciada,centro e de,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,FUJISAN CENTRO DE HEMOTERAPIA E HEMATOLOGIA D,rede credenciada,centro e de,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,JM CENTRO DE DIAGNOSTIKOS LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,C.M.D. CENTRO MEDICO DE DIAGNOSTICO LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE ESTUDOS E INTERVENCAO PARA O DESENV,rede credenciada,centro e de,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE MEDICINA DIAGNOSTICA VIDA LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO INTEGRADO DE DIAGNOSTICO LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CHB CENTRO HIPERBARICO DE BRASILIA LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,KPMF CENTRO DE SAUDE LTDA,rede credenciada,centro de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,ORTOVITA CENTRO E ORTOPEDIA INTEGRADA LTDA,rede credenciada,centro e ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA DE ORTOPEDIA E FRATURAS ALPHA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA DE REABILITACAO E FISIOTERAPIA FISIO VITAE LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA H2A DE FISIOTERAPIA E ORTOPEDIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA MEDICA E NUTRICIONAL DE VINHEDO LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA ROSSI DE FISIOTERAPIA E SERVICOS LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,E. L. CHAGAS SERVICOS DE FISIOTERAPIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,ELGRA CLINICA DE FISIOTERAPIA E ACUPUNTURA S S LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,GTO GRUPO DE TRAUMATOLOGIA E ORTOPEDIA LTDA.,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,IMOT INST MOGIANO DE ORT E TRAUMATOL S C LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,MVS ASSESSORIA E PRESTACAO DE SERVICOS LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,NANACLIN NUCLEO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,T. A.DE AGUIAR TERAPIAS E MEDICINA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,UBARI ESPACO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,VIVAN E SOUTO CLINICA DE PSICOLOGIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,MERAKI CLINICA DE PSICOLOGIA E SAUDE LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA DE PSICOLOGIA VIVER E CONVIVER LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,INEDI INSTITUTO DE NEFROLOGIA E DIALISE LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,SERPCRAZ SERV DE PSIC E CLIN DE ESPEC LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,ADAIR JOSE DE DORDI E CIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,DAVITA BRASIL PARTICIPACOES E DE NEFROLOGIA LTDA.,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,MULTICLINICA SERVICOS ODONTOL E DE SAUDE LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,UPC UNIDADE DE PEDIATRIA E CIRURGIA S C LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,EVANGELISTA E COELHO ADM E P DE S SAUDE LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,NUCLEO DE ESTETICA E ODONTO PORTO LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,H E INSTITUTO DE PATOLOGIA LTDA EPP,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,PIEDADE INST DE RADIO E IMAGINOLOGIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,SOOF SERVICO DE ORTOPEDIA E FISIOTERAPIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,HEMOCLINICA CLIN DE HEMATO E HEMOTERAPIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CLINICA DE ALERGIA E IMUNOLOGIA LTDA,rede credenciada,e de ltda,3
CENTRO CLINICO MOGI DAS CRUZES,rede propria,INST NEFRO DE MOGI DAS CRUZES,rede credenciada,mogi das cruzes,3
CENTRO CLINICO SANTO ANDRE II,rede propria,CENTRO DE FRATURAS E ORTOPEDIA DE SANTO ANDRE,rede credenciada,centro santo andre,3
CENTRO CLINICO SAO BERNARDO 3,rede propria,CENTRO CLINICO SAO LUCAS LTDA,rede credenciada,centro clinico sao,3
CENTRO CLINICO SAO BERNARDO IV,rede propria,CENTRO CLINICO SAO LUCAS LTDA,rede credenciada,centro clinico sao,3
CENTRO CLINICO SAO CAETANO,rede propria,CENTRO CLINICO SAO LUCAS LTDA,rede credenciada,centro clinico sao,3
CENTRO CLINICO SAO GONCALO,rede propria,CENTRO CLINICO SAO LUCAS LTDA,rede credenciada,centro clinico sao,3
CENTRO CLINICO SAO LUCAS LTDA,rede credenciada,CENTRO CLINICO SAO MIGUEL,rede propria,centro clinico sao,3
CENTRO CLINICO SAO LUCAS LTDA,rede credenciada,CENTRO CLINICO SAO BERNARDO 1,rede propria,centro clinico sao,3
CENTRO CLINICO SAO LUCAS LTDA,rede credenciada,CENTRO CLINICO SAO BERNARDO 4,rede propria,centro clinico sao,3
CENTRO CLINICO TABOAO DA SERRA,rede propria,BIOCLINIC TABOAO DA SERRA,rede credenciada,taboao da serra,3
CENTRO CLINICO TABOAO DA SERRA,rede propria,INEDI TABOAO DA SERRA,rede credenciada,taboao da serra,3
CENTRO DE ONCOLOGIA ABC,rede propria,CENTRO REGIONAL INTEGRADO DE ONCOLOGIA - CRIO,rede credenciada,centro de oncologia,3
CENTRO DE TERAPIA DA FALA LTDA,rede credenciada,NUC. DE TERAPIA TABOA DA SERRA,rede propria,de terapia da,3
CENTRO MEDICO DE ANALISE CLINICAS LTDA,rede credenciada,CENTRO MEDICO BEZERRA DE MENEZES,rede propria,centro medico de,3
CENTRO MEDICO HOMEOPATICO DE CAMPINAS LTDA,rede credenciada,CENTRO MEDICO BEZERRA DE MENEZES,rede propria,centro medico de,3
CLIN DE REAB. E FISIOTERAPIA FISIO VITAE S C,rede credenciada,CLIN E DIAG PRUDENTE DE MORAES,rede propria,clin de e,3
CLINICA ALVES DE LIMA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA ARTE DE VIVER BEM LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA ARTE DE VIVER BRINCANDO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA CASA SERVICO TERAPEUTICO E MEDICO LTD,rede credenciada,CLINICA E DIAG CASA FORTE,rede propria,clinica casa e,3
CLINICA CASA VERDE ORTOPEDIA E TRAUMATOLOGIA,rede credenciada,CLINICA E DIAG CASA FORTE,rede propria,clinica casa e,3
CLINICA DE ACUPUNTURA TAI S S LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE ASSISTENCIA PSICOLOGICA SELF LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE DOR SAO PAULO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE ESPECIALIDADES F L LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE ESPECIALIDADES SOROCABA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA B D LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA CARLA FAVORETO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA CAZZO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA DR RUY BERCOT DE MATTOS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA FISIO ACAO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA FISIOCURE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA FISIOLAGOS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA FISIOVIDA SAUDE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA LAGOSFISIO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA MARIA INEZ S S LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA OSTEOFISIO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA OSTROCK LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA REINVENCAO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA RENASCER LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FONOAUDIOLOGIA REORG LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FOTOTERAPIA ABC LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FRATURAS SAO CAETANO LTDA,rede credenciada,NUCLEO DE TERAPIA SÃO CAETANO,rede propria,de sao caetano,3
CLINICA DE FRATURAS SAO CAETANO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE HEMOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE OLHOS FLUMINENSE S S LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE ORTOPEDIA E FRATURAS ALPHA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA DNLL LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA EX SISTENCIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA GABRIELA GRACIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA INDIVIDUAR LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA JESSICA MACEDO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA MORADA DO SER LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA ODESSA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA REVIVER LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA RODRIGUES FREITAS E COR,rede credenciada,CLINICA RODRIGUES DE ABREU,rede propria,clinica de rodrigues,3
CLINICA DE REABILITACAO E FISIOTERAPIA FISIO VITAE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE SAUDE E NUTRICAO,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de saude e,3
CLINICA DE SAUDE MULTIDISCIPLINAR PEROLI LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE TERAPIA ESPECIALIZADA VIVERE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA FLOR DE LOTUS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA H2A DE FISIOTERAPIA E ORTOPEDIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA HARMONIA SERVICOS DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA INTROJECCAO DE PSICOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA LUIZ PIRES DE MELLO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA MANOEL DE SOUZA LIMA LTDA-ME,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA MATER DEI DE RIO DAS OSTRAS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA MEDICA E NUTRICIONAL DE VINHEDO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA MEDICA XV DE NOVEMBRO S S LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA MULTIDISCIPLIN DE R INF S FRANC LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA NUMEN CENTRO DE TERAPIA E DIAGNOSTICO,rede credenciada,CLINICA E DIAGNOSTICO BEIRA RIO,rede propria,clinica e diagnostico,3
CLINICA NUMEN CENTRO DE TERAPIA E DIAGNOSTICO,rede credenciada,CLINICA E DIAGNOSTICO CAMPINAS,rede propria,clinica e diagnostico,3
CLINICA NUMEN CENTRO DE TERAPIA E DIAGNOSTICO,rede credenciada,CLINICA E DIAGNOSTICO AUTODROMO,rede propria,clinica e diagnostico,3
CLINICA PAULISTA DE FONOAUDIOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA ROSAS DE TERAPIAS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA ROSAS DE TERAPIAS LTDA EPP,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA ROSSI DE FISIOTERAPIA E SERVICOS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLÍNICA UA SANTO ANDRÉ,rede propria,VENDA DE SERVIÇO CLÍNICA AVANÇADA SANTO ANDRE,rede credenciada,clinica santo andre,3
CLISAM CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CPO CLINICA DE PSICOLOGIA OLIVEIRA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CULTIVAR CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
DAVITA SERVICOS DE NEFROLOGIA SAO CAETANO DO,rede credenciada,NUCLEO DE TERAPIA SÃO CAETANO,rede propria,de sao caetano,3
DE GRAO EM GRAO CLINICA MULTIDISCIPLINAR LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,de clinica ltda,3
DRA. MIRIAM ROSINI CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
ELGRA CLINICA DE FISIOTERAPIA E ACUPUNTURA S S LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
ESPACO DE FISIOTERAPIA E SAUDE ANALIA FRANCO,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de e saude,3
FISIO SBC CLINICA DE FISIOTERAPIA LTDA.,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FISIOKIM CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FISIOMAR CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FISIOMED CLINICA DE FISIOTERAPIA E SERVICOS D,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,de e d,3
FISIOPETI CLINICA DE REABILITACAO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FISIOPLAN CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FISIOREMANSO CLINICA DE SAUDE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FISIOTRAT CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
GADRI CLINICA DE ESPECIALIDADES MEDICAS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
HOSPITAL DE CLINICAS RIO MAR BARRA LTDA,rede credenciada,HOSPITAL RIO MAR - HRM,rede propria,hospital rio mar,3
HOSPITAL E MATERNIDADE DR CHRISTOVAO DA GAMA,rede credenciada,HOSPITAL E MATERNIDADE SANTA M,rede propria,hospital e maternidade,3
HOSPITAL E MATERNIDADE MOGI LTDA,rede credenciada,HOSPITAL E MATERNIDADE SANTA M,rede propria,hospital e maternidade,3
HOSPITAL E MATERNIDADE VIDA'S LTDA.,rede credenciada,HOSPITAL E MATERNIDADE SANTA M,rede propria,hospital e maternidade,3
HOSPITAL NOSSA SENHORA APARECIDA DE VALPARAIZ,rede credenciada,HOSPITAL NOSSA SENHORA ROSARIO,rede propria,hospital nossa senhora,3
HOSPITAL SANTA MARIA DE SUZANO S.A,rede credenciada,HOSPITAL SANTA MARIA,rede propria,hospital santa maria,3
HOSPITAL SAO LUCAS DE SANTOS LTDA,rede credenciada,HOSPITAL SAO LUCAS - HSL,rede propria,hospital sao lucas,3
IMOT INSTITUTO MOGIANO DE ORTOPEDIA E TRAUMAT,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO BRASILEIRO DE CONTROLE DO CANCER,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de do,3
INSTITUTO DE ANALISES CLINICAS DE SANTOS S.A.,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas,3
INSTITUTO DE ANALISES CLINICAS DE SANTOS S.A.,rede credenciada,INSTITUTO HERMES PARDINI S/A,rede propria,instituto s a,3
INSTITUTO DE APRIMORAMENTO PESSOAL E PROFISSI,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO DE FISIOTERAPIA E REABILITACAO IFER,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO DE MEDICINA NUCLEAR E ENDOCRINOLOGI,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO DE PSICOLOGIA E PSICANALISE PSIQUE,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO DE PSICOLOGIA E SAUDE FRANQUIA SUMA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO DE PSICOLOGIA E SAUDE FRANQUIA SUMA,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de e saude,3
INSTITUTO DE REABILITACAO E CAPACITACAO PARA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO DE REABILITACAO E TERAPIA HOLISTICA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO FLEMING DE ANALISES CLINICAS E BIOL,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas,3
INSTITUTO FLEMING DE ANALISES CLINICAS E BIOL,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO FRANCOSO DE MEMBRO SUPERIOR E TERAP,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
INSTITUTO PAULISTA DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas,3
IORT INSTITUTO DE ORTOPEDIA E TRAUMATOLOGIA L,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
IRMANDADE DA SANTA CASA DE SAO JOSE DOS CAMPO,rede credenciada,CC SAO JOSE DOS PINHAIS ELETIVO,rede propria,sao jose dos,3
IRMANDADE DA SANTA CASA DE SAO JOSE DOS CAMPO,rede credenciada,CC SAO JOSE DOS PINHAIS,rede propria,sao jose dos,3
IRMANDADE DA SANTA CASA DE SAO JOSE DOS CAMPO,rede credenciada,NOSSO MEDICO SAO JOSE DOS CAMP,rede propria,sao jose dos,3
KJU TERAPIAS NUCLEO DE INTERVENCAO TERAPEUTIC,rede credenciada,NUCLEO DE TERAPIAS NILTON LINS,rede propria,terapias nucleo de,3
KJU TERAPIAS NUCLEO DE INTERVENCAO TERAPEUTIC,rede credenciada,NUCLEO DE TERAPIAS RIBEIRAO P,rede propria,terapias nucleo de,3
KJU TERAPIAS NUCLEO DE INTERVENCAO TERAPEUTIC,rede credenciada,NUCLEO DE TERAPIAS AUTODROMO,rede propria,terapias nucleo de,3
